"Name","Location","Type","Param Count","Function Name","Data Type","Preview"
"FUN_00639fc0","00639fc0","Function","0","FUN_00639fc0","undefined","undefined FUN_00639fc0()"
"FUN_0063a0c0","0063a0c0","Function","6","FUN_0063a0c0","undefined","undefined FUN_0063a0c0(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 param_5\, undefined4 param_6)"
"FUN_0063a180","0063a180","Function","0","FUN_0063a180","undefined","undefined FUN_0063a180()"
"FUN_0063a1d0","0063a1d0","Function","1","FUN_0063a1d0","undefined","undefined FUN_0063a1d0(undefined4 param_1)"
"FUN_0063a210","0063a210","Function","0","FUN_0063a210","undefined","undefined FUN_0063a210()"
"FUN_0063a2a0","0063a2a0","Function","0","FUN_0063a2a0","undefined","undefined FUN_0063a2a0()"
"FUN_0063a5e0","0063a5e0","Function","0","FUN_0063a5e0","undefined","undefined FUN_0063a5e0()"
"FUN_0063aa10","0063aa10","Function","0","FUN_0063aa10","undefined","undefined FUN_0063aa10()"
"FUN_0063aac0","0063aac0","Function","0","FUN_0063aac0","undefined","undefined FUN_0063aac0()"
"FUN_0063ad00","0063ad00","Function","1","FUN_0063ad00","undefined","undefined FUN_0063ad00(undefined1 param_1)"
"SetWidth","0063ad20","Function","2","AGUI2TextBox::SetWidth","void","void SetWidth(AGUI2TextBox * this\, undefined4 param_2)"
"FUN_0063ae40","0063ae40","Function","0","FUN_0063ae40","undefined","undefined FUN_0063ae40()"
"FUN_0063afe0","0063afe0","Function","0","FUN_0063afe0","undefined","undefined FUN_0063afe0()"
"FUN_0063b110","0063b110","Function","1","FUN_0063b110","undefined","undefined FUN_0063b110(undefined1 param_1)"
"FUN_0063b160","0063b160","Function","0","FUN_0063b160","undefined","undefined FUN_0063b160()"
"FUN_0063b180","0063b180","Function","1","FUN_0063b180","undefined","undefined FUN_0063b180(undefined4 param_1)"
"FUN_0063b280","0063b280","Function","0","FUN_0063b280","undefined","undefined FUN_0063b280()"
"FUN_0063b2d0","0063b2d0","Function","0","FUN_0063b2d0","undefined","undefined FUN_0063b2d0()"
"FUN_0063b440","0063b440","Function","0","FUN_0063b440","undefined","undefined FUN_0063b440()"
"FUN_0063b610","0063b610","Function","1","FUN_0063b610","undefined","undefined FUN_0063b610(undefined4 param_1)"
"switchD","0063b629","Instruction Label","1","FUN_0063b610","","switchD"
"caseD_fffffffe","0063b630","Instruction Label","1","FUN_0063b610","","caseD_fffffffe"
"caseD_ffffffff","0063b630","Instruction Label","1","FUN_0063b610","","caseD_ffffffff"
"caseD_83","0063b64b","Instruction Label","1","FUN_0063b610","","caseD_83"
"caseD_84","0063b658","Instruction Label","1","FUN_0063b610","","caseD_84"
"caseD_85","0063b665","Instruction Label","1","FUN_0063b610","","caseD_85"
"caseD_8d","0063b672","Instruction Label","1","FUN_0063b610","","caseD_8d"
"caseD_8e","0063b67f","Instruction Label","1","FUN_0063b610","","caseD_8e"
"caseD_8f","0063b68c","Instruction Label","1","FUN_0063b610","","caseD_8f"
"caseD_86","0063b699","Instruction Label","1","FUN_0063b610","","caseD_86"
"caseD_87","0063b6a6","Instruction Label","1","FUN_0063b610","","caseD_87"
"caseD_82","0063b6b3","Instruction Label","1","FUN_0063b610","","caseD_82"
"caseD_88","0063b6c0","Instruction Label","1","FUN_0063b610","","caseD_88"
"caseD_8b","0063b6cd","Instruction Label","1","FUN_0063b610","","caseD_8b"
"caseD_8a","0063b6da","Instruction Label","1","FUN_0063b610","","caseD_8a"
"caseD_0","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_0"
"caseD_1","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_1"
"caseD_2","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_2"
"caseD_3","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_3"
"caseD_4","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_4"
"caseD_5","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_5"
"caseD_6","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_6"
"caseD_7","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_7"
"caseD_8","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_8"
"caseD_9","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_9"
"caseD_a","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_a"
"caseD_b","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_b"
"caseD_c","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_c"
"caseD_d","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_d"
"caseD_e","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_e"
"caseD_f","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_f"
"caseD_10","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_10"
"caseD_11","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_11"
"caseD_12","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_12"
"caseD_13","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_13"
"caseD_14","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_14"
"caseD_15","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_15"
"caseD_16","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_16"
"caseD_17","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_17"
"caseD_18","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_18"
"caseD_19","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_19"
"caseD_1a","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_1a"
"caseD_1b","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_1b"
"caseD_1c","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_1c"
"caseD_1d","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_1d"
"caseD_1e","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_1e"
"caseD_1f","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_1f"
"caseD_20","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_20"
"caseD_21","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_21"
"caseD_22","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_22"
"caseD_23","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_23"
"caseD_24","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_24"
"caseD_25","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_25"
"caseD_26","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_26"
"caseD_27","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_27"
"caseD_28","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_28"
"caseD_29","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_29"
"caseD_2a","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_2a"
"caseD_2b","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_2b"
"caseD_2c","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_2c"
"caseD_2d","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_2d"
"caseD_2e","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_2e"
"caseD_2f","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_2f"
"caseD_30","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_30"
"caseD_31","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_31"
"caseD_32","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_32"
"caseD_33","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_33"
"caseD_34","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_34"
"caseD_35","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_35"
"caseD_36","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_36"
"caseD_37","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_37"
"caseD_38","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_38"
"caseD_39","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_39"
"caseD_3a","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_3a"
"caseD_3b","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_3b"
"caseD_3c","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_3c"
"caseD_3d","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_3d"
"caseD_3e","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_3e"
"caseD_3f","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_3f"
"caseD_40","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_40"
"caseD_41","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_41"
"caseD_42","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_42"
"caseD_43","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_43"
"caseD_44","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_44"
"caseD_45","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_45"
"caseD_46","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_46"
"caseD_47","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_47"
"caseD_48","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_48"
"caseD_49","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_49"
"caseD_4a","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_4a"
"caseD_4b","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_4b"
"caseD_4c","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_4c"
"caseD_4d","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_4d"
"caseD_4e","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_4e"
"caseD_4f","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_4f"
"caseD_50","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_50"
"caseD_51","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_51"
"caseD_52","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_52"
"caseD_53","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_53"
"caseD_54","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_54"
"caseD_55","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_55"
"caseD_56","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_56"
"caseD_57","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_57"
"caseD_58","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_58"
"caseD_59","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_59"
"caseD_5a","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_5a"
"caseD_5b","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_5b"
"caseD_5c","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_5c"
"caseD_5d","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_5d"
"caseD_5e","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_5e"
"caseD_5f","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_5f"
"caseD_60","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_60"
"caseD_61","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_61"
"caseD_62","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_62"
"caseD_63","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_63"
"caseD_64","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_64"
"caseD_65","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_65"
"caseD_66","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_66"
"caseD_67","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_67"
"caseD_68","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_68"
"caseD_69","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_69"
"caseD_6a","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_6a"
"caseD_6b","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_6b"
"caseD_6c","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_6c"
"caseD_6d","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_6d"
"caseD_6e","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_6e"
"caseD_6f","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_6f"
"caseD_70","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_70"
"caseD_71","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_71"
"caseD_72","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_72"
"caseD_73","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_73"
"caseD_74","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_74"
"caseD_75","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_75"
"caseD_76","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_76"
"caseD_77","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_77"
"caseD_78","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_78"
"caseD_79","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_79"
"caseD_7a","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_7a"
"caseD_7b","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_7b"
"caseD_7c","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_7c"
"caseD_7d","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_7d"
"caseD_7e","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_7e"
"caseD_7f","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_7f"
"caseD_80","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_80"
"caseD_81","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_81"
"caseD_89","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_89"
"caseD_8c","0063b6e7","Instruction Label","1","FUN_0063b610","","caseD_8c"
"switchdataD_0063b6f4","0063b6f4","Data Label","","","pointer","switchdataD_0063b6f4"
"switchdataD_0063b72c","0063b72c","Data Label","","","byte","switchdataD_0063b72c"
"FUN_0063b7c0","0063b7c0","Function","1","FUN_0063b7c0","undefined","undefined FUN_0063b7c0(undefined4 param_1)"
"FUN_0063c030","0063c030","Function","0","FUN_0063c030","undefined","undefined FUN_0063c030()"
"FUN_0063c230","0063c230","Function","2","FUN_0063c230","undefined","undefined FUN_0063c230(undefined4 param_1\, undefined4 param_2)"
"FUN_0063c260","0063c260","Function","1","FUN_0063c260","undefined","undefined FUN_0063c260(undefined4 param_1)"
"FUN_0063c640","0063c640","Function","2","FUN_0063c640","undefined","undefined FUN_0063c640(undefined4 param_1\, undefined1 param_2)"
"FUN_0063c690","0063c690","Function","1","FUN_0063c690","AGUI2Element *","AGUI2Element * FUN_0063c690(AGUI2Element * param_1)"
"FUN_0063c710","0063c710","Function","0","FUN_0063c710","undefined","undefined FUN_0063c710()"
"FUN_0063c7a0","0063c7a0","Function","4","FUN_0063c7a0","undefined","undefined FUN_0063c7a0(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4)"
"FUN_0063ca60","0063ca60","Function","0","FUN_0063ca60","undefined","undefined FUN_0063ca60()"
"SetAlpha","0063cb00","Function","2","AGUI2MenuItem::SetAlpha","void","void SetAlpha(AGUI2MenuItem * this\, undefined4 param_2)"
"FUN_0063cb40","0063cb40","Function","1","FUN_0063cb40","undefined","undefined FUN_0063cb40(undefined1 param_1)"
"FUN_0063cb60","0063cb60","Function","1","FUN_0063cb60","undefined","undefined FUN_0063cb60(undefined4 param_1)"
"FUN_0063cdd0","0063cdd0","Function","1","FUN_0063cdd0","undefined","undefined FUN_0063cdd0(undefined4 param_1)"
"FUN_0063ce80","0063ce80","Function","0","FUN_0063ce80","undefined","undefined FUN_0063ce80()"
"FUN_0063ceb0","0063ceb0","Function","1","FUN_0063ceb0","undefined","undefined FUN_0063ceb0(undefined4 param_1)"
"FUN_0063cef0","0063cef0","Function","1","FUN_0063cef0","undefined","undefined FUN_0063cef0(undefined4 param_1)"
"FUN_0063d000","0063d000","Function","1","FUN_0063d000","undefined","undefined FUN_0063d000(undefined1 param_1)"
"FUN_0063d0a0","0063d0a0","Function","1","FUN_0063d0a0","undefined","undefined FUN_0063d0a0(undefined4 param_1)"
"FUN_0063d270","0063d270","Function","1","FUN_0063d270","undefined","undefined FUN_0063d270(undefined4 param_1)"
"FUN_0063d420","0063d420","Function","1","FUN_0063d420","undefined","undefined FUN_0063d420(undefined4 param_1)"
"FUN_0063d4c0","0063d4c0","Function","1","FUN_0063d4c0","undefined","undefined FUN_0063d4c0(undefined4 param_1)"
"FUN_0063d500","0063d500","Function","2","FUN_0063d500","undefined","undefined FUN_0063d500(undefined4 param_1\, undefined4 param_2)"
"FUN_0063d5c0","0063d5c0","Function","0","FUN_0063d5c0","undefined","undefined FUN_0063d5c0()"
"FUN_0063d6e0","0063d6e0","Function","1","FUN_0063d6e0","undefined","undefined FUN_0063d6e0(undefined4 param_1)"
"FUN_0063d7c0","0063d7c0","Function","6","FUN_0063d7c0","undefined","undefined FUN_0063d7c0(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 param_5\, undefined4 param_6)"
"FUN_0063d860","0063d860","Function","3","FUN_0063d860","undefined","undefined FUN_0063d860(undefined4 param_1\, undefined4 param_2\, undefined4 param_3)"
"FUN_0063d880","0063d880","Function","1","FUN_0063d880","undefined","undefined FUN_0063d880(undefined4 param_1)"
"FUN_0063d8b0","0063d8b0","Function","0","FUN_0063d8b0","undefined","undefined FUN_0063d8b0()"
"FUN_0063d960","0063d960","Function","0","FUN_0063d960","undefined","undefined FUN_0063d960()"
"FUN_0063da20","0063da20","Function","1","FUN_0063da20","undefined","undefined FUN_0063da20(undefined4 param_1)"
